k,date,weekday,month,publication_hour,kind,j,lead_hours,h_start,h_end,interval_start,interval_end,n_valid_slots,valid,b_kW,y_kW
69,2025-03-11,1,2025-03,6,hour,7,8,78,83,2025-03-11 13:00:00,2025-03-11 14:00:00,6,True,-20.452567044946818,-104.0223145299827
70,2025-03-12,2,2025-03,6,hour,7,8,78,83,2025-03-12 13:00:00,2025-03-12 14:00:00,6,True,-32.564595005997795,12.312938945739765
71,2025-03-13,3,2025-03,6,hour,7,8,78,83,2025-03-13 13:00:00,2025-03-13 14:00:00,6,True,-68.39578117569552,76.32965996888863
72,2025-03-14,4,2025-03,6,hour,7,8,78,83,2025-03-14 13:00:00,2025-03-14 14:00:00,6,True,-67.88530735364786,-29.266483536279264
73,2025-03-15,5,2025-03,6,hour,7,8,78,83,2025-03-15 13:00:00,2025-03-15 14:00:00,6,True,-9.232109875705495,36.7673225221885
74,2025-03-16,6,2025-03,6,hour,7,8,78,83,2025-03-16 13:00:00,2025-03-16 14:00:00,6,True,-112.97035772734277,55.79761914790015
75,2025-03-17,0,2025-03,6,hour,7,8,78,83,2025-03-17 13:00:00,2025-03-17 14:00:00,6,True,-55.28215911548242,93.92077564728545
76,2025-03-18,1,2025-03,6,hour,7,8,78,83,2025-03-18 13:00:00,2025-03-18 14:00:00,6,True,-136.6665966824606,-1.2568363938868667
77,2025-03-19,2,2025-03,6,hour,7,8,78,83,2025-03-19 13:00:00,2025-03-19 14:00:00,6,True,-65.32945899586146,69.2311243308083
78,2025-03-20,3,2025-03,6,hour,7,8,78,83,2025-03-20 13:00:00,2025-03-20 14:00:00,6,True,17.16657692770597,-45.77458331779417
79,2025-03-21,4,2025-03,6,hour,7,8,78,83,2025-03-21 13:00:00,2025-03-21 14:00:00,6,True,29.633909169512133,-19.8615844275533
80,2025-03-22,5,2025-03,6,hour,7,8,78,83,2025-03-22 13:00:00,2025-03-22 14:00:00,6,True,92.4117525148419,134.69635309838873
81,2025-03-23,6,2025-03,6,hour,7,8,78,83,2025-03-23 13:00:00,2025-03-23 14:00:00,6,True,84.47409325646511,28.795858388922927
82,2025-03-24,0,2025-03,6,hour,7,8,78,83,2025-03-24 13:00:00,2025-03-24 14:00:00,6,True,160.76169924339038,-9.840331790891772
83,2025-03-25,1,2025-03,6,hour,7,8,78,83,2025-03-25 13:00:00,2025-03-25 14:00:00,6,True,63.114400237148175,-38.73495105538283
84,2025-03-26,2,2025-03,6,hour,7,8,78,83,2025-03-26 13:00:00,2025-03-26 14:00:00,6,True,112.01021695992199,58.695177313318254
85,2025-03-27,3,2025-03,6,hour,7,8,78,83,2025-03-27 13:00:00,2025-03-27 14:00:00,6,True,22.983608628827294,110.91729695119102
86,2025-03-28,4,2025-03,6,hour,7,8,78,83,2025-03-28 13:00:00,2025-03-28 14:00:00,6,True,-43.5059169827617,-55.62677359753972
87,2025-03-29,5,2025-03,6,hour,7,8,78,83,2025-03-29 13:00:00,2025-03-29 14:00:00,6,True,116.21415282343021,4.555233318382231
88,2025-03-30,6,2025-03,6,hour,7,8,78,83,2025-03-30 13:00:00,2025-03-30 14:00:00,6,True,192.1046374863006,58.615110783740114
89,2025-03-31,0,2025-03,6,hour,7,8,78,83,2025-03-31 13:00:00,2025-03-31 14:00:00,6,True,135.7590102726978,106.67388148780886
90,2025-04-01,1,2025-04,6,hour,7,8,78,83,2025-04-01 13:00:00,2025-04-01 14:00:00,6,True,236.62861530476607,153.10540453353664
91,2025-04-02,2,2025-04,6,hour,7,8,78,83,2025-04-02 13:00:00,2025-04-02 14:00:00,6,True,211.37526373994584,42.179267392658254
92,2025-04-03,3,2025-04,6,hour,7,8,78,83,2025-04-03 13:00:00,2025-04-03 14:00:00,6,True,102.70773408397099,-8.60343290905242
93,2025-04-04,4,2025-04,6,hour,7,8,78,83,2025-04-04 13:00:00,2025-04-04 14:00:00,6,True,26.759618818572488,-3.105650828088301
94,2025-04-05,5,2025-04,6,hour,7,8,78,83,2025-04-05 13:00:00,2025-04-05 14:00:00,6,True,-2.888143126272477,221.29352422981893
95,2025-04-06,6,2025-04,6,hour,7,8,78,83,2025-04-06 13:00:00,2025-04-06 14:00:00,6,True,97.98246875407024,1.480934293219434
96,2025-04-07,0,2025-04,6,hour,7,8,78,83,2025-04-07 13:00:00,2025-04-07 14:00:00,6,True,53.274556710452394,38.345692707315415
97,2025-04-08,1,2025-04,6,hour,7,8,78,83,2025-04-08 13:00:00,2025-04-08 14:00:00,6,True,5.364228794486735,54.35280215070785
98,2025-04-09,2,2025-04,6,hour,7,8,78,83,2025-04-09 13:00:00,2025-04-09 14:00:00,6,True,-90.61338390437231,3.5103571835647926
99,2025-04-10,3,2025-04,6,hour,7,8,78,83,2025-04-10 13:00:00,2025-04-10 14:00:00,6,True,59.430775398481195,34.71814819977666
100,2025-04-11,4,2025-04,6,hour,7,8,78,83,2025-04-11 13:00:00,2025-04-11 14:00:00,6,True,148.6207041015892,16.61414777643775
101,2025-04-12,5,2025-04,6,hour,7,8,78,83,2025-04-12 13:00:00,2025-04-12 14:00:00,6,True,-7.077076591253369,54.7196073690997
102,2025-04-13,6,2025-04,6,hour,7,8,78,83,2025-04-13 13:00:00,2025-04-13 14:00:00,6,True,36.804684989758776,61.28304244745399
103,2025-04-14,0,2025-04,6,hour,7,8,78,83,2025-04-14 13:00:00,2025-04-14 14:00:00,6,True,129.9686977124173,-4.321388150376303
104,2025-04-15,1,2025-04,6,hour,7,8,78,83,2025-04-15 13:00:00,2025-04-15 14:00:00,6,True,3.5886959194297865,75.78308899694882
105,2025-04-16,2,2025-04,6,hour,7,8,78,83,2025-04-16 13:00:00,2025-04-16 14:00:00,6,True,55.53413689288944,103.3893098115891
106,2025-04-17,3,2025-04,6,hour,7,8,78,83,2025-04-17 13:00:00,2025-04-17 14:00:00,6,True,18.648364112988776,55.4766071658158
107,2025-04-18,4,2025-04,6,hour,7,8,78,83,2025-04-18 13:00:00,2025-04-18 14:00:00,6,True,14.357466129189106,-48.532570205842454
108,2025-04-19,5,2025-04,6,hour,7,8,78,83,2025-04-19 13:00:00,2025-04-19 14:00:00,6,True,40.008921174043884,8.058132450237204
109,2025-04-20,6,2025-04,6,hour,7,8,78,83,2025-04-20 13:00:00,2025-04-20 14:00:00,6,True,131.6972366679911,35.78106586280834
110,2025-04-21,0,2025-04,6,hour,7,8,78,83,2025-04-21 13:00:00,2025-04-21 14:00:00,6,True,146.05990484052427,159.48606538026252
111,2025-04-22,1,2025-04,6,hour,7,8,78,83,2025-04-22 13:00:00,2025-04-22 14:00:00,6,True,77.65388211637863,6.034946107397445
112,2025-04-23,2,2025-04,6,hour,7,8,78,83,2025-04-23 13:00:00,2025-04-23 14:00:00,6,True,140.94152200008784,51.97548422097528
113,2025-04-24,3,2025-04,6,hour,7,8,78,83,2025-04-24 13:00:00,2025-04-24 14:00:00,6,True,14.62752509249602,-68.44722295215827
114,2025-04-25,4,2025-04,6,hour,7,8,78,83,2025-04-25 13:00:00,2025-04-25 14:00:00,6,True,53.28235283540456,143.99506237740306
115,2025-04-26,5,2025-04,6,hour,7,8,78,83,2025-04-26 13:00:00,2025-04-26 14:00:00,6,True,46.637622436415086,74.34342113521598
116,2025-04-27,6,2025-04,6,hour,7,8,78,83,2025-04-27 13:00:00,2025-04-27 14:00:00,6,True,-72.97605439865985,46.72660608910049
117,2025-04-28,0,2025-04,6,hour,7,8,78,83,2025-04-28 13:00:00,2025-04-28 14:00:00,6,True,-108.01312558074255,129.47529959584122
118,2025-04-29,1,2025-04,6,hour,7,8,78,83,2025-04-29 13:00:00,2025-04-29 14:00:00,6,True,6.1440015025821895,11.3881194437328
119,2025-04-30,2,2025-04,6,hour,7,8,78,83,2025-04-30 13:00:00,2025-04-30 14:00:00,6,True,-76.76772002938726,17.531443950074845
120,2025-05-01,3,2025-05,6,hour,7,8,78,83,2025-05-01 13:00:00,2025-05-01 14:00:00,6,True,-98.85584502266572,93.63001961224852
121,2025-05-02,4,2025-05,6,hour,7,8,78,83,2025-05-02 13:00:00,2025-05-02 14:00:00,6,True,79.86850414572541,90.72082420816946
122,2025-05-03,5,2025-05,6,hour,7,8,78,83,2025-05-03 13:00:00,2025-05-03 14:00:00,6,True,50.071037146537414,16.635236728419233
123,2025-05-04,6,2025-05,6,hour,7,8,78,83,2025-05-04 13:00:00,2025-05-04 14:00:00,6,True,65.08330681711293,43.67028932413996
124,2025-05-05,0,2025-05,6,hour,7,8,78,83,2025-05-05 13:00:00,2025-05-05 14:00:00,6,True,41.79159408487984,7.447029875064042
125,2025-05-06,1,2025-05,6,hour,7,8,78,83,2025-05-06 13:00:00,2025-05-06 14:00:00,6,True,-13.379298167383164,-210.86960672031228
126,2025-05-07,2,2025-05,6,hour,7,8,78,83,2025-05-07 13:00:00,2025-05-07 14:00:00,6,True,38.909234140847126,-96.41978871650599
127,2025-05-08,3,2025-05,6,hour,7,8,78,83,2025-05-08 13:00:00,2025-05-08 14:00:00,6,True,115.71786536703985,-15.172249636243123
128,2025-05-09,4,2025-05,6,hour,7,8,78,83,2025-05-09 13:00:00,2025-05-09 14:00:00,6,True,-51.933758554703594,-6.590237376811804
129,2025-05-10,5,2025-05,6,hour,7,8,78,83,2025-05-10 13:00:00,2025-05-10 14:00:00,6,True,88.1226256804179,-25.599123071468814
130,2025-05-11,6,2025-05,6,hour,7,8,78,83,2025-05-11 13:00:00,2025-05-11 14:00:00,6,True,69.31011167931645,8.544202281402553
131,2025-05-12,0,2025-05,6,hour,7,8,78,83,2025-05-12 13:00:00,2025-05-12 14:00:00,6,True,-74.06334494519358,-79.00858234249063
132,2025-05-13,1,2025-05,6,hour,7,8,78,83,2025-05-13 13:00:00,2025-05-13 14:00:00,6,True,22.9113590349491,82.03589384237982
133,2025-05-14,2,2025-05,6,hour,7,8,78,83,2025-05-14 13:00:00,2025-05-14 14:00:00,6,True,15.570382434350677,-12.17163282115871
134,2025-05-15,3,2025-05,6,hour,7,8,78,83,2025-05-15 13:00:00,2025-05-15 14:00:00,6,True,-59.28799125689898,21.25766640113746
135,2025-05-16,4,2025-05,6,hour,7,8,78,83,2025-05-16 13:00:00,2025-05-16 14:00:00,6,True,38.156905326472575,100.62343072382866
136,2025-05-17,5,2025-05,6,hour,7,8,78,83,2025-05-17 13:00:00,2025-05-17 14:00:00,6,True,39.18176060745517,-35.58706613037142
137,2025-05-18,6,2025-05,6,hour,7,8,78,83,2025-05-18 13:00:00,2025-05-18 14:00:00,6,True,50.01489925305608,-6.078330971174789
138,2025-05-19,0,2025-05,6,hour,7,8,78,83,2025-05-19 13:00:00,2025-05-19 14:00:00,6,True,-56.13778616503911,-22.67345112624177
139,2025-05-20,1,2025-05,6,hour,7,8,78,83,2025-05-20 13:00:00,2025-05-20 14:00:00,6,True,-20.52977989555052,51.71815692069928
140,2025-05-21,2,2025-05,6,hour,7,8,78,83,2025-05-21 13:00:00,2025-05-21 14:00:00,6,True,1.739230898521934,-17.51781500893958
141,2025-05-22,3,2025-05,6,hour,7,8,78,83,2025-05-22 13:00:00,2025-05-22 14:00:00,6,True,-76.3649329224454,-55.64663902349821
142,2025-05-23,4,2025-05,6,hour,7,8,78,83,2025-05-23 13:00:00,2025-05-23 14:00:00,6,True,-20.028710012139527,19.633144016445765
143,2025-05-24,5,2025-05,6,hour,7,8,78,83,2025-05-24 13:00:00,2025-05-24 14:00:00,6,True,-74.98390895247803,-31.683520574391423
144,2025-05-25,6,2025-05,6,hour,7,8,78,83,2025-05-25 13:00:00,2025-05-25 14:00:00,6,True,53.15744847465021,31.937950947071233
145,2025-05-26,0,2025-05,6,hour,7,8,78,83,2025-05-26 13:00:00,2025-05-26 14:00:00,6,True,101.70691409723054,-68.37774432807585
146,2025-05-27,1,2025-05,6,hour,7,8,78,83,2025-05-27 13:00:00,2025-05-27 14:00:00,6,True,-62.57306276774489,77.07391394022186
147,2025-05-28,2,2025-05,6,hour,7,8,78,83,2025-05-28 13:00:00,2025-05-28 14:00:00,6,True,-38.72098354325211,-50.282425838601434
148,2025-05-29,3,2025-05,6,hour,7,8,78,83,2025-05-29 13:00:00,2025-05-29 14:00:00,6,True,83.48629726840522,-7.0082006680552995
149,2025-05-30,4,2025-05,6,hour,7,8,78,83,2025-05-30 13:00:00,2025-05-30 14:00:00,6,True,-73.46545720077711,19.49155204235626
150,2025-05-31,5,2025-05,6,hour,7,8,78,83,2025-05-31 13:00:00,2025-05-31 14:00:00,6,True,-5.307096702355693,106.00073797708039
151,2025-06-01,6,2025-06,6,hour,7,8,78,83,2025-06-01 13:00:00,2025-06-01 14:00:00,6,True,-22.899496890763356,35.59806663684958
152,2025-06-02,0,2025-06,6,hour,7,8,78,83,2025-06-02 13:00:00,2025-06-02 14:00:00,6,True,-53.65943549462062,294.42129826839954
153,2025-06-03,1,2025-06,6,hour,7,8,78,83,2025-06-03 13:00:00,2025-06-03 14:00:00,6,True,19.161344514526565,97.02265283513513
154,2025-06-04,2,2025-06,6,hour,7,8,78,83,2025-06-04 13:00:00,2025-06-04 14:00:00,6,True,64.09407286765206,9.440515093455966
155,2025-06-05,3,2025-06,6,hour,7,8,78,83,2025-06-05 13:00:00,2025-06-05 14:00:00,6,True,32.52030587585091,-67.90538049257354
156,2025-06-06,4,2025-06,6,hour,7,8,78,83,2025-06-06 13:00:00,2025-06-06 14:00:00,6,True,-173.8517202536099,42.826419437311266
157,2025-06-07,5,2025-06,6,hour,7,8,78,83,2025-06-07 13:00:00,2025-06-07 14:00:00,6,True,13.60497188457945,-94.09491537507445
158,2025-06-08,6,2025-06,6,hour,7,8,78,83,2025-06-08 13:00:00,2025-06-08 14:00:00,6,True,-167.58191221338515,163.46115714371732
159,2025-06-09,0,2025-06,6,hour,7,8,78,83,2025-06-09 13:00:00,2025-06-09 14:00:00,6,True,56.92216586874989,215.32640506800513
160,2025-06-10,1,2025-06,6,hour,7,8,78,83,2025-06-10 13:00:00,2025-06-10 14:00:00,6,True,109.59612199882395,-65.55865325656805
161,2025-06-11,2,2025-06,6,hour,7,8,78,83,2025-06-11 13:00:00,2025-06-11 14:00:00,6,True,-73.09848563881626,130.8355714484966
162,2025-06-12,3,2025-06,6,hour,7,8,78,83,2025-06-12 13:00:00,2025-06-12 14:00:00,6,True,-147.427424720377,192.51213196093386
163,2025-06-13,4,2025-06,6,hour,7,8,78,83,2025-06-13 13:00:00,2025-06-13 14:00:00,6,True,27.777365591907255,12.839898310010767
164,2025-06-14,5,2025-06,6,hour,7,8,78,83,2025-06-14 13:00:00,2025-06-14 14:00:00,6,True,-76.55861547217803,56.30684644782506
165,2025-06-15,6,2025-06,6,hour,7,8,78,83,2025-06-15 13:00:00,2025-06-15 14:00:00,6,True,-60.66903559649518,-11.75441901701106
166,2025-06-16,0,2025-06,6,hour,7,8,78,83,2025-06-16 13:00:00,2025-06-16 14:00:00,6,True,77.17550303390188,-201.90084361262143
167,2025-06-17,1,2025-06,6,hour,7,8,78,83,2025-06-17 13:00:00,2025-06-17 14:00:00,6,True,44.529023522497255,52.282336263220714
168,2025-06-18,2,2025-06,6,hour,7,8,78,83,2025-06-18 13:00:00,2025-06-18 14:00:00,6,True,24.22583957257484,-41.51816275339039
169,2025-06-19,3,2025-06,6,hour,7,8,78,83,2025-06-19 13:00:00,2025-06-19 14:00:00,6,True,127.26616284194908,177.15812863173946
170,2025-06-20,4,2025-06,6,hour,7,8,78,83,2025-06-20 13:00:00,2025-06-20 14:00:00,6,True,-126.69471065597759,-29.92694101118847
171,2025-06-21,5,2025-06,6,hour,7,8,78,83,2025-06-21 13:00:00,2025-06-21 14:00:00,6,True,-41.83237143964902,14.259042971777793
172,2025-06-22,6,2025-06,6,hour,7,8,78,83,2025-06-22 13:00:00,2025-06-22 14:00:00,6,True,-21.62514169616361,-61.621406858069044
173,2025-06-23,0,2025-06,6,hour,7,8,78,83,2025-06-23 13:00:00,2025-06-23 14:00:00,6,True,-56.988731282911054,97.00121570545996
174,2025-06-24,1,2025-06,6,hour,7,8,78,83,2025-06-24 13:00:00,2025-06-24 14:00:00,6,True,7.360936103135448,-65.86009860515453
175,2025-06-25,2,2025-06,6,hour,7,8,78,83,2025-06-25 13:00:00,2025-06-25 14:00:00,6,True,-83.23757118814615,133.4482121684517
176,2025-06-26,3,2025-06,6,hour,7,8,78,83,2025-06-26 13:00:00,2025-06-26 14:00:00,6,True,-147.86673663222473,-72.95184262793418
177,2025-06-27,4,2025-06,6,hour,7,8,78,83,2025-06-27 13:00:00,2025-06-27 14:00:00,6,True,-34.9074256480601,-158.60022466987985
178,2025-06-28,5,2025-06,6,hour,7,8,78,83,2025-06-28 13:00:00,2025-06-28 14:00:00,6,True,4.346882213229795,-12.913095390074659
179,2025-06-29,6,2025-06,6,hour,7,8,78,83,2025-06-29 13:00:00,2025-06-29 14:00:00,6,True,-30.363685593165503,-163.27604963580248
180,2025-06-30,0,2025-06,6,hour,7,8,78,83,2025-06-30 13:00:00,2025-06-30 14:00:00,6,True,-117.74362391728103,-270.33057537995484
181,2025-07-01,1,2025-07,6,hour,7,8,78,83,2025-07-01 13:00:00,2025-07-01 14:00:00,6,True,472.22983732162123,773.5801276426452
182,2025-07-02,2,2025-07,6,hour,7,8,78,83,2025-07-02 13:00:00,2025-07-02 14:00:00,6,True,242.70148170299407,96.25552677207088
183,2025-07-03,3,2025-07,6,hour,7,8,78,83,2025-07-03 13:00:00,2025-07-03 14:00:00,6,True,234.8071955028694,77.51460026310497
184,2025-07-04,4,2025-07,6,hour,7,8,78,83,2025-07-04 13:00:00,2025-07-04 14:00:00,6,True,20.326674470156224,34.60440831477172
185,2025-07-05,5,2025-07,6,hour,7,8,78,83,2025-07-05 13:00:00,2025-07-05 14:00:00,6,True,73.74317283310438,197.73410732303668
186,2025-07-06,6,2025-07,6,hour,7,8,78,83,2025-07-06 13:00:00,2025-07-06 14:00:00,6,True,349.5553777876173,350.66203684964967
187,2025-07-07,0,2025-07,6,hour,7,8,78,83,2025-07-07 13:00:00,2025-07-07 14:00:00,6,True,41.46499835034001,140.73349230878298
188,2025-07-08,1,2025-07,6,hour,7,8,78,83,2025-07-08 13:00:00,2025-07-08 14:00:00,6,True,-196.90833612147162,-442.05633901590016
189,2025-07-09,2,2025-07,6,hour,7,8,78,83,2025-07-09 13:00:00,2025-07-09 14:00:00,6,True,95.54675753896534,189.40372740953384
190,2025-07-10,3,2025-07,6,hour,7,8,78,83,2025-07-10 13:00:00,2025-07-10 14:00:00,6,True,124.40783813249907,1.3373928869033687
191,2025-07-11,4,2025-07,6,hour,7,8,78,83,2025-07-11 13:00:00,2025-07-11 14:00:00,6,True,186.58982858518576,111.07331372302512
192,2025-07-12,5,2025-07,6,hour,7,8,78,83,2025-07-12 13:00:00,2025-07-12 14:00:00,6,True,-6.757124594995427,67.77461392998855
193,2025-07-13,6,2025-07,6,hour,7,8,78,83,2025-07-13 13:00:00,2025-07-13 14:00:00,6,True,-70.37259819623364,121.35695651722592
194,2025-07-14,0,2025-07,6,hour,7,8,78,83,2025-07-14 13:00:00,2025-07-14 14:00:00,6,True,39.35356341938215,73.50886947983811
195,2025-07-15,1,2025-07,6,hour,7,8,78,83,2025-07-15 13:00:00,2025-07-15 14:00:00,6,True,-266.98066755202285,81.5573359878299
196,2025-07-16,2,2025-07,6,hour,7,8,78,83,2025-07-16 13:00:00,2025-07-16 14:00:00,6,True,89.0762639249458,-40.04776935100699
197,2025-07-17,3,2025-07,6,hour,7,8,78,83,2025-07-17 13:00:00,2025-07-17 14:00:00,6,True,27.720639038543215,141.72714187945257
198,2025-07-18,4,2025-07,6,hour,7,8,78,83,2025-07-18 13:00:00,2025-07-18 14:00:00,6,True,-266.47887230107125,-299.9053317432749
199,2025-07-19,5,2025-07,6,hour,7,8,78,83,2025-07-19 13:00:00,2025-07-19 14:00:00,6,True,62.463419414424756,-83.02753520807512
200,2025-07-20,6,2025-07,6,hour,7,8,78,83,2025-07-20 13:00:00,2025-07-20 14:00:00,6,True,-63.94473584057565,125.63262443612136
201,2025-07-21,0,2025-07,6,hour,7,8,78,83,2025-07-21 13:00:00,2025-07-21 14:00:00,6,True,65.81306386072599,-185.72486190123936
202,2025-07-22,1,2025-07,6,hour,7,8,78,83,2025-07-22 13:00:00,2025-07-22 14:00:00,6,True,-80.86635482479316,-43.927080491776906
203,2025-07-23,2,2025-07,6,hour,7,8,78,83,2025-07-23 13:00:00,2025-07-23 14:00:00,6,True,-60.412371912426806,-51.73591908093446
204,2025-07-24,3,2025-07,6,hour,7,8,78,83,2025-07-24 13:00:00,2025-07-24 14:00:00,6,True,104.27936440269688,70.34302627788581
205,2025-07-25,4,2025-07,6,hour,7,8,78,83,2025-07-25 13:00:00,2025-07-25 14:00:00,6,True,-18.700319529351873,-67.81721159284552
206,2025-07-26,5,2025-07,6,hour,7,8,78,83,2025-07-26 13:00:00,2025-07-26 14:00:00,6,True,-11.353220851246533,-49.41363116617413
207,2025-07-27,6,2025-07,6,hour,7,8,78,83,2025-07-27 13:00:00,2025-07-27 14:00:00,6,True,163.93626477967845,-164.4948669628781
208,2025-07-28,0,2025-07,6,hour,7,8,78,83,2025-07-28 13:00:00,2025-07-28 14:00:00,6,True,-1.1463705811910738,-47.52229333428371
209,2025-07-29,1,2025-07,6,hour,7,8,78,83,2025-07-29 13:00:00,2025-07-29 14:00:00,6,True,-36.22115315471107,-139.3671139119518
210,2025-07-30,2,2025-07,6,hour,7,8,78,83,2025-07-30 13:00:00,2025-07-30 14:00:00,6,True,-184.49685880476764,-139.8947171461523
211,2025-07-31,3,2025-07,6,hour,7,8,78,83,2025-07-31 13:00:00,2025-07-31 14:00:00,6,True,-129.03885521393372,-203.94375940272798
212,2025-08-01,4,2025-08,6,hour,7,8,78,83,2025-08-01 13:00:00,2025-08-01 14:00:00,6,True,19.317613023345075,-5.0276159076788645
213,2025-08-02,5,2025-08,6,hour,7,8,78,83,2025-08-02 13:00:00,2025-08-02 14:00:00,6,True,-251.17187522657028,-54.16565302334781
214,2025-08-03,6,2025-08,6,hour,7,8,78,83,2025-08-03 13:00:00,2025-08-03 14:00:00,6,True,-24.149970987916202,63.26353177959269
215,2025-08-04,0,2025-08,6,hour,7,8,78,83,2025-08-04 13:00:00,2025-08-04 14:00:00,6,True,-200.04506928478312,57.54081425833374
216,2025-08-05,1,2025-08,6,hour,7,8,78,83,2025-08-05 13:00:00,2025-08-05 14:00:00,6,True,-144.23120755509885,-144.8368274340205
217,2025-08-06,2,2025-08,6,hour,7,8,78,83,2025-08-06 13:00:00,2025-08-06 14:00:00,6,True,-21.763163154756892,-174.8647274508759
218,2025-08-07,3,2025-08,6,hour,7,8,78,83,2025-08-07 13:00:00,2025-08-07 14:00:00,6,True,-58.58709589464328,-92.71207890053802
219,2025-08-08,4,2025-08,6,hour,7,8,78,83,2025-08-08 13:00:00,2025-08-08 14:00:00,6,True,-357.68437234667675,-150.804295564413
220,2025-08-09,5,2025-08,6,hour,7,8,78,83,2025-08-09 13:00:00,2025-08-09 14:00:00,6,True,-117.3585060522878,-91.97182773811194
221,2025-08-10,6,2025-08,6,hour,7,8,78,83,2025-08-10 13:00:00,2025-08-10 14:00:00,6,True,-92.25171312694829,-87.7444199434517
222,2025-08-11,0,2025-08,6,hour,7,8,78,83,2025-08-11 13:00:00,2025-08-11 14:00:00,6,True,-206.05126415548094,-184.08539087796285
223,2025-08-12,1,2025-08,6,hour,7,8,78,83,2025-08-12 13:00:00,2025-08-12 14:00:00,6,True,109.56535839380255,-139.74124912847097
224,2025-08-13,2,2025-08,6,hour,7,8,78,83,2025-08-13 13:00:00,2025-08-13 14:00:00,6,True,-40.85579368511018,-59.76497151898108
225,2025-08-14,3,2025-08,6,hour,7,8,78,83,2025-08-14 13:00:00,2025-08-14 14:00:00,6,True,-146.19857877009295,-128.11603562383016
226,2025-08-15,4,2025-08,6,hour,7,8,78,83,2025-08-15 13:00:00,2025-08-15 14:00:00,6,True,50.4073466619753,-164.81119772855732
227,2025-08-16,5,2025-08,6,hour,7,8,78,83,2025-08-16 13:00:00,2025-08-16 14:00:00,6,True,-37.380178895527784,-128.92823590122603
228,2025-08-17,6,2025-08,6,hour,7,8,78,83,2025-08-17 13:00:00,2025-08-17 14:00:00,6,True,-6.38064743090096,74.15195486082364
229,2025-08-18,0,2025-08,6,hour,7,8,78,83,2025-08-18 13:00:00,2025-08-18 14:00:00,6,True,-5.6348513244305805,-108.53207756216746
230,2025-08-19,1,2025-08,6,hour,7,8,78,83,2025-08-19 13:00:00,2025-08-19 14:00:00,6,True,-135.50954893245088,-218.3491302692431
231,2025-08-20,2,2025-08,6,hour,7,8,78,83,2025-08-20 13:00:00,2025-08-20 14:00:00,6,True,-85.47524508612453,31.87679059733212
232,2025-08-21,3,2025-08,6,hour,7,8,78,83,2025-08-21 13:00:00,2025-08-21 14:00:00,6,True,-5.090139139257114,-82.42566542311427
233,2025-08-22,4,2025-08,6,hour,7,8,78,83,2025-08-22 13:00:00,2025-08-22 14:00:00,6,True,-110.89965945440599,-73.01310949386955
234,2025-08-23,5,2025-08,6,hour,7,8,78,83,2025-08-23 13:00:00,2025-08-23 14:00:00,6,True,106.86563981345655,-49.14844009788673
235,2025-08-24,6,2025-08,6,hour,7,8,78,83,2025-08-24 13:00:00,2025-08-24 14:00:00,6,True,-103.48041760830613,-183.13971087678237
236,2025-08-25,0,2025-08,6,hour,7,8,78,83,2025-08-25 13:00:00,2025-08-25 14:00:00,6,True,58.331027896350406,-89.85473462751406
237,2025-08-26,1,2025-08,6,hour,7,8,78,83,2025-08-26 13:00:00,2025-08-26 14:00:00,6,True,-284.94351411234874,-45.46365151232097
238,2025-08-27,2,2025-08,6,hour,7,8,78,83,2025-08-27 13:00:00,2025-08-27 14:00:00,6,True,37.61775871900287,-76.67687292841644
239,2025-08-28,3,2025-08,6,hour,7,8,78,83,2025-08-28 13:00:00,2025-08-28 14:00:00,6,True,-136.92221780308623,69.71070209575903
240,2025-08-29,4,2025-08,6,hour,7,8,78,83,2025-08-29 13:00:00,2025-08-29 14:00:00,6,True,-126.21403657833987,43.58902189306976
241,2025-08-30,5,2025-08,6,hour,7,8,78,83,2025-08-30 13:00:00,2025-08-30 14:00:00,6,True,35.35858235509787,76.84637241759386
